# Logger type: CL2000
# HW rev: 8.1x
# FW rev: 5.85
# Logger ID: id0001
# Session No.: 27
# Split No.: 1
# Time: 20230627T030351
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: ""
# Bit-rate: 500000
# Silent mode: true
# Cyclic mode: false
Timestamp;Type;ID;Length;Data
27034836727;0;91;8;060e008801400100
27034836776;0;d1;8;0319000000000200
27034836826;0;111;8;649a94d700000000
27034836941;0;110;8;06d804b001900190
27034838941;0;110;8;06d804b001900190
27034840941;0;110;8;06d804b001900190
27034842938;0;110;8;06d804b001900190
27034844938;0;110;8;06d804b001900190
27034845690;0;210;8;00d200b400000000
27034846190;0;1d0;8;0615ff7800b40308
27034846690;0;150;8;1fb8271001b6021c
27034846727;0;91;8;060e008801410100
27034846776;0;d1;8;0318000000000200
27034846826;0;111;8;649a94e100000000
27034846938;0;110;8;06d804b001900190
27034848938;0;110;8;06d804b001900190
27034850938;0;110;8;06d804b001900190
27034852939;0;110;8;06d804b001900190
27034854939;0;110;8;06d804b001900190
27034855691;0;210;8;00d200b400000000
27034856191;0;1d0;8;0615ff7800b40308
27034856691;0;150;8;1fb8271001b6021c
27034856727;0;91;8;060e008801410100
27034856776;0;d1;8;0317000000000200
27034856826;0;111;8;649a94eb00000000
27034856939;0;110;8;06d804b001900190
27034858940;0;110;8;06d804b001900190
27034900940;0;110;8;06d804b001900190
27034902941;0;110;8;06d804b001900190
27034904941;0;110;8;06d804b001900190
27034905689;0;210;8;00d200b400000000
27034906189;0;1d0;8;0615ff7800b40308
27034906689;0;150;8;1fae271001b5021c
27034906727;0;91;8;060e008801410100
27034906776;0;d1;8;0317000000000200
27034906826;0;111;8;649a94f500000000
27034906941;0;110;8;06d804b001900190
27034908941;0;110;8;06d804b001900190
27034910941;0;110;8;06d804b001900190
27034912940;0;110;8;06d804b001900190
27034914940;0;110;8;06d804b001900190
27034915192;0;190;8;000000150000000f
27034915692;0;210;8;00d200b400000000
27034916192;0;1d0;8;0615ff7700b40308
27034916692;0;150;8;1fa4271001b5021c
27034916727;0;91;8;060e008801410100
27034916776;0;d1;8;0314000000000200
27034916826;0;111;8;649a94ff00000000
27034916940;0;110;8;06d804b001900190
27034918940;0;110;8;06d804b001900190
27034920940;0;110;8;06d804b001900190
27034922940;0;110;8;06d804b001900190
27034924941;0;110;8;06d804b001900190
27034925689;0;210;8;00d200b400000000
27034926189;0;1d0;8;0615ff7500b40308
27034926689;0;150;8;1f9a271001b4021c
27034926727;0;91;8;060e008801420100
27034926776;0;d1;8;0314000000000200
27034926826;0;111;8;649a950900000000
27034926941;0;110;8;06d804b001900190
27034928941;0;110;8;06d804b001900190
27034930941;0;110;8;06d804b001900190
27034932941;0;110;8;06d804b001900190
27034934942;0;110;8;06d804b001900190
27034935690;0;210;8;00d200b400000000
27034936190;0;1d0;8;0614ff7700b40308
27034936691;0;150;8;1f9a271001b4021c
27034936727;0;91;8;060e008801420100
27034936776;0;d1;8;0313000000000200
27034936826;0;111;8;649a951300000000
27034936943;0;110;8;06d804b001900190
27034938943;0;110;8;06d804b001900190
27034940943;0;110;8;06d804b001900190
27034942943;0;110;8;06d804b001900190
27034944942;0;110;8;06d804b001900190
27034945690;0;210;8;00d200b400000000
27034946190;0;1d0;8;0615ff7700b40308
27034946690;0;150;8;1f90271001b4021c
27034946728;0;91;8;060e008801420100
27034946777;0;d1;8;0313000000000200
27034946827;0;111;8;649a951d00000000
27034946942;0;110;8;06d804b001900190
27034948942;0;110;8;06d804b001900190
27034950942;0;110;8;06d804b001900190
27034952942;0;110;8;06d804b001900190
27034954941;0;110;8;06d804b001900190
27034955693;0;210;8;00d200b400000000
27034956193;0;1d0;8;0614ff7800b40308
27034956693;0;150;8;1f86271001b3021c
27034956727;0;91;8;060d008801420100
27034956777;0;d1;8;0312000000000200
27034956827;0;111;8;649a952700000000
27034956941;0;110;8;06d804b001900190
27034958941;0;110;8;06d804b001900190
27035000941;0;110;8;06d804b001900190
27035002941;0;110;8;06d804b001900190
27035004942;0;110;8;06d804b001900190
27035005690;0;210;8;00d200b400000000
27035006190;0;1d0;8;0614ff7800b40308
27035006690;0;150;8;1f86271001b3021c
27035006728;0;91;8;060d008801430100
27035006777;0;d1;8;0311000000000200
27035006827;0;111;8;649a953100000000
27035006942;0;110;8;06d804b001900190
27035008942;0;110;8;06d804b001900190
27035010942;0;110;8;06d804b001900190
27035012942;0;110;8;06d804b001900190
27035014944;0;110;8;06d804b001900190
27035015192;0;190;8;000000150000000f
27035015692;0;210;8;00d200b400000000
27035016192;0;1d0;8;0614ff7700b40308
27035016692;0;150;8;1f7c271001b3021c
27035016728;0;91;8;060d008801430100
27035016777;0;d1;8;0311000000000200
27035016827;0;111;8;649a953b00000000
27035016944;0;110;8;06d804b001900190
27035018944;0;110;8;06d804b001900190
27035020940;0;110;8;06d804b001900190
27035022940;0;110;8;06d804b001900190
27035024941;0;110;8;06d804b001900190
27035025693;0;210;8;00d200b400000000
27035026193;0;1d0;8;0614ff7900b40308
27035026693;0;150;8;1f72271001b2021c
27035026728;0;91;8;060d008801430100
27035026777;0;d1;8;030f000000000200
27035026827;0;111;8;649a954500000000
27035026941;0;110;8;06d804b001900190
27035028941;0;110;8;06d804b001900190
27035030941;0;110;8;06d804b001900190
27035032941;0;110;8;06d804b001900190
27035034942;0;110;8;06d804b001900190
27035035694;0;210;8;00d200b400000000
27035036194;0;1d0;8;0614ff7800b40308
27035036694;0;150;8;1f72271001b2021c
27035036728;0;91;8;060e008801430100
27035036777;0;d1;8;030f000000000200
27035036827;0;111;8;649a954f00000000
27035036942;0;110;8;06d804b001900190
27035038942;0;110;8;06d804b001900190
27035040942;0;110;8;06d804b001900190
27035042942;0;110;8;06d804b001900190
27035044943;0;110;8;06d804b001900190
27035045691;0;210;8;00d200b400000000
27035046191;0;1d0;8;0614ff7600b40308
27035046691;0;150;8;1f68271001b2021c
27035046728;0;91;8;060d008801440100
27035046777;0;d1;8;030e000000000200
27035046827;0;111;8;649a955900000000
27035046943;0;110;8;06d804b001900190
27035048943;0;110;8;06d804b001900190
27035050943;0;110;8;06d804b001900190
27035052943;0;110;8;06d804b001900190
27035054943;0;110;8;06d804b001900190
27035055695;0;210;8;00d200b400000000
27035056195;0;1d0;8;0614ff7800b40308
27035056695;0;150;8;1f5e271001b1021c
27035056728;0;91;8;060d008801440100
27035056777;0;d1;8;030e000000000200
27035056827;0;111;8;649a956300000000
27035056943;0;110;8;06d804b001900190
27035058943;0;110;8;06d804b001900190
27035100943;0;110;8;06d804b001900190
27035102943;0;110;8;06d804b001900190
27035104944;0;110;8;06d804b001900190
27035105692;0;210;8;00d200b400000000
27035106192;0;1d0;8;0614ff7800b40308
27035106692;0;150;8;1f54271001b1021c
27035106728;0;91;8;060d008801440100
27035106777;0;d1;8;030d000000000200
27035106827;0;111;8;649a956d00000000
27035106944;0;110;8;06d804b001900190
27035108944;0;110;8;06d804b001900190
27035110944;0;110;8;06d804b001900190
27035112944;0;110;8;06d804b001900190
27035114943;0;110;8;06d804b001900190
27035115195;0;190;8;000000150000000f
27035115695;0;210;8;00d200b400000000
27035116195;0;1d0;8;0614ff7600b40308
27035116695;0;150;8;1f54271001b1021c
27035116728;0;91;8;060d008801440100
27035116778;0;d1;8;030c000000000200
27035116828;0;111;8;649a957700000000
27035116943;0;110;8;06d804b001900190
27035118943;0;110;8;06d804b001900190
27035120943;0;110;8;06d804b001900190
27035122943;0;110;8;06d804b001900190
27035124943;0;110;8;06d804b001900190
27035125692;0;210;8;00d200b400000000
27035126192;0;1d0;8;0614ff7800b40308
27035126692;0;150;8;1f4a271001b0021c
27035126729;0;91;8;060d008801450100
27035126778;0;d1;8;030a000000000200
27035126828;0;111;8;649a958100000000
27035126944;0;110;8;06d804b001900190
27035128944;0;110;8;06d804b001900190
27035130944;0;110;8;06d804b001900190
27035132945;0;110;8;06d804b001900190
27035134945;0;110;8;06d804b001900190
27035135696;0;210;8;00d200b400000000
27035136196;0;1d0;8;0614ff7700b40308
27035136696;0;150;8;1f40271001b0021c
27035136729;0;91;8;060d008801450100
27035136778;0;d1;8;030a000000000200
27035136828;0;111;8;649a958b00000000
27035136944;0;110;8;06d804b001900190
27035138944;0;110;8;06d804b001900190
27035140944;0;110;8;06d804b001900190
27035142944;0;110;8;06d804b001900190
27035144944;0;110;8;06d804b001900190
27035145693;0;210;8;00d200b400000000
27035146193;0;1d0;8;0614ff7800b40308
27035146693;0;150;8;1f40271001b0021c
27035146729;0;91;8;060d008801450100
27035146778;0;d1;8;0309000000000200
27035146828;0;111;8;649a959500000000
27035146945;0;110;8;06d804b001900190
27035148945;0;110;8;06d804b001900190
27035150945;0;110;8;06d804b001900190
27035152945;0;110;8;06d804b001900190
27035154945;0;110;8;06d804b001900190
27035155693;0;210;8;00d200b400000000
27035156196;0;1d0;8;0614ff7700b40308
27035156696;0;150;8;1f36271001af021c
27035156729;0;91;8;060d008801460100
27035156778;0;d1;8;0308000000000200
27035156828;0;111;8;649a959f00000000
27035156944;0;110;8;06d804b001900190
27035158944;0;110;8;06d804b001900190
27035200944;0;110;8;06d804b001900190
27035202944;0;110;8;06d804b001900190
27035204944;0;110;8;06d804b001900190
27035205696;0;210;8;00d200b400000000
27035206193;0;1d0;8;0614ff7a00b40308
27035206693;0;150;8;1f2c271001ae021c
27035206729;0;91;8;060d008801460100
27035206778;0;d1;8;0308000000000200
27035206828;0;111;8;649a95a900000000
27035206945;0;110;8;06d804b001900190
27035208945;0;110;8;06d804b001900190
27035210946;0;110;8;06d804b001900190
27035212946;0;110;8;06d804b001900190
27035214946;0;110;8;06d804b001900190
27035215194;0;190;8;000000150000000f
27035215694;0;210;8;00d200b400000000
27035216195;0;1d0;8;0613ff7700b40308
27035216695;0;150;8;1f2c271001ae021c
27035216729;0;91;8;060d008801460100
27035216778;0;d1;8;0307000000000200
27035216828;0;111;8;649a95b300000000
27035216947;0;110;8;06d804b001900190
27035218947;0;110;8;06d804b001900190
27035220947;0;110;8;06d804b001900190
27035222947;0;110;8;06d804b001900190
27035224947;0;110;8;06d804b001900190
27035225695;0;210;8;00d200b400000000
27035226195;0;1d0;8;0613ff7800b40308
27035226694;0;150;8;1f22271001ae021c
27035226729;0;91;8;060d008801460100
27035226778;0;d1;8;0307000000000200
27035226828;0;111;8;649a95bd00000000
27035226946;0;110;8;06d804b001900190
27035228946;0;110;8;06d804b001900190
27035230946;0;110;8;06d804b001900190
27035232946;0;110;8;06d804b001900190
27035234946;0;110;8;06d804b001900190
27035235694;0;210;8;00d200b400000000
27035236194;0;1d0;8;0613ff7800b40308
27035236695;0;150;8;1f18271001ad021c
27035236729;0;91;8;060c008801460100
27035236778;0;d1;8;0306000000000200
27035236828;0;111;8;649a95c700000000
27035236947;0;110;8;06d804b001900190
27035238947;0;110;8;06d804b001900190
27035240947;0;110;8;06d804b001900190
27035242947;0;110;8;06d804b001900190
27035244947;0;110;8;06d804b001900190
27035245695;0;210;8;00d200b400000000
27035246195;0;1d0;8;0613ff7700b40308
27035246695;0;150;8;1f0e271001ad021c
27035246729;0;91;8;060d008801470100
27035246779;0;d1;8;0304000000000200
27035246829;0;111;8;649a95d100000000
27035246946;0;110;8;06d804b001900190
27035248946;0;110;8;06d804b001900190
27035250947;0;110;8;06d804b001900190
27035252947;0;110;8;06d804b001900190
27035254947;0;110;8;06d804b001900190
27035255695;0;210;8;00d200b400000000
27035256195;0;1d0;8;0613ff7600b40308
27035256695;0;150;8;1f0e271001ad021c
27035256730;0;91;8;060d008801470100
27035256779;0;d1;8;0304000000000200
27035256829;0;111;8;649a95db00000000
27035256947;0;110;8;06d804b001900190
27035258948;0;110;8;06d804b001900190
27035300948;0;110;8;06d804b001900190
27035302948;0;110;8;06d804b001900190
27035304948;0;110;8;06d804b001900190
27035305696;0;210;8;00d200b400000000
27035306196;0;1d0;8;0613ff7700b40308
27035306696;0;150;8;1f04271001ac021c
27035306730;0;91;8;060c008801470100
27035306779;0;d1;8;0304000000000200
27035306829;0;111;8;649a95e500000000
27035306948;0;110;8;06d804b001900190
27035308947;0;110;8;06d804b001900190
27035310947;0;110;8;06d804b001900190
27035312947;0;110;8;06d804b001900190
27035314947;0;110;8;06d804b001900190
27035315195;0;190;8;000000150000000f
27035315695;0;210;8;00d200b400000000
27035316195;0;1d0;8;0613ff7800b40308
27035316695;0;150;8;1efa271001ac021c
27035316730;0;91;8;060c008801470100
27035316779;0;d1;8;0303000000000200
27035316829;0;111;8;649a95ef00000000
27035316947;0;110;8;06d804b001900190
27035318946;0;110;8;06d804b001900190
27035320946;0;110;8;06d804b001900190
27035322946;0;110;8;06d804b001900190
27035324946;0;110;8;06d804b001900190
27035325698;0;210;8;00d200b400000000
27035326198;0;1d0;8;0613ff7a00b40308
27035326698;0;150;8;1efa271001ac021c
27035326730;0;91;8;060c008801480100
27035326779;0;d1;8;0302000000000200
27035326829;0;111;8;649a95f900000000
27035326946;0;110;8;06d804b001900190
27035328948;0;110;8;06d804b001900190
27035330948;0;110;8;06d804b001900190
27035332948;0;110;8;06d804b001900190
27035334948;0;110;8;06d804b001900190
27035335696;0;210;8;00d200b400000000
27035336196;0;1d0;8;0613ff7800b40308
27035336696;0;150;8;1ef0271001ab021c
27035336731;0;91;8;060c008801480100
27035336780;0;d1;8;0302000000000200
27035336830;0;111;8;649a960300000000
27035336948;0;110;8;06d804b001900190
27035338947;0;110;8;06d804b001900190
27035340947;0;110;8;06d804b001900190
27035342947;0;110;8;06d804b001900190
27035344947;0;110;8;06d804b001900190
27035345699;0;210;8;00d200b400000000
27035346199;0;1d0;8;0613ff7600b40308
27035346699;0;150;8;1ee6271001ab021c
27035346731;0;91;8;060c008801480100
27035346780;0;d1;8;0300000000000200
27035346830;0;111;8;649a960d00000000
27035346947;0;110;8;06d804b001900190
27035348947;0;110;8;06d804b001900190
27035350948;0;110;8;06d804b001900190
27035352948;0;110;8;06d804b001900190
27035354948;0;110;8;06d804b001900190
27035355696;0;210;8;00d200b400000000
27035356196;0;1d0;8;0613ff7600b40308
27035356696;0;150;8;1ee6271001ab021c
27035356730;0;91;8;060c008801480100
27035356779;0;d1;8;02ff000000000200
27035356829;0;111;8;649a961700000000
27035356948;0;110;8;06d804b001900190
27035358948;0;110;8;06d804b001900190
27035400947;0;110;8;06d804b001900190
27035402947;0;110;8;06d804b001900190
27035404947;0;110;8;06d804b001900190
27035405700;0;210;8;00d200b400000000
27035406200;0;1d0;8;0613ff7900b40308
27035406700;0;150;8;1edc271001aa021c
27035406730;0;91;8;060c008801490100
27035406779;0;d1;8;02ff000000000200
27035406829;0;111;8;649a962100000000
27035406948;0;110;8;06d804b001900190
27035408948;0;110;8;06d804b001900190
27035410947;0;110;8;06d804b001900190
27035412947;0;110;8;06d804b001900190
27035414947;0;110;8;06d804b001900190
27035415199;0;190;8;000000150000000f
27035415699;0;210;8;00d200b400000000
27035416199;0;1d0;8;0613ff7800b40308
27035416699;0;150;8;1ed2271001aa021c
27035416730;0;91;8;060c008901490100
27035416780;0;d1;8;02fe000000000200
27035416830;0;111;8;649a962b00000000
27035416947;0;110;8;06d804b001900190
27035418947;0;110;8;06d804b001900190
27035420948;0;110;8;06d804b001900190
27035422948;0;110;8;06d804b001900190
27035424948;0;110;8;06d804b001900190
27035425700;0;210;8;00d200b400000000
27035426200;0;1d0;8;0612ff7700b40308
27035426700;0;150;8;1ec8271001a9021c
27035426731;0;91;8;060c008801490100
27035426780;0;d1;8;02fd000000000200
27035426830;0;111;8;649a963500000000
27035426948;0;110;8;06d804b001900190
27035428948;0;110;8;06d804b001900190
27035430949;0;110;8;06d804b001900190
27035432949;0;110;8;06d804b001900190
27035434949;0;110;8;06d804b001900190
27035435697;0;210;8;00d200b400000000
27035436197;0;1d0;8;0612ff7900b40308
27035436697;0;150;8;1ec8271001a9021c
27035436731;0;91;8;060b008901490100
27035436780;0;d1;8;02fc000000000200
27035436830;0;111;8;649a963f00000000
27035436949;0;110;8;06d804b001900190
27035438949;0;110;8;06d804b001900190
27035440948;0;110;8;06d804b001900190
27035442948;0;110;8;06d804b001900190
27035444949;0;110;8;06d804b001900190
27035445701;0;210;8;00d200b400000000
27035446201;0;1d0;8;0612ff7800b40308
27035446701;0;150;8;1ebe271001a8021c
27035446731;0;91;8;060c0088014a0100
27035446780;0;d1;8;02fb000000000200
27035446830;0;111;8;649a964900000000
27035446949;0;110;8;06d804b001900190
27035448949;0;110;8;06d804b001900190
27035450949;0;110;8;06d804b001900190
27035452950;0;110;8;06d804b001900190
27035454950;0;110;8;06d804b001900190
27035455698;0;210;8;00d200b400000000
27035456198;0;1d0;8;0612ff7700b40308
27035456698;0;150;8;1eb4271001a8021c
27035456731;0;91;8;060b0088014a0100
27035456780;0;d1;8;02fb000000000200
27035456830;0;111;8;649a965300000000
27035456950;0;110;8;06d804b001900190
27035458950;0;110;8;06d804b001900190
27035500950;0;110;8;06d804b001900190
27035502951;0;110;8;06d804b001900190
27035504951;0;110;8;06d804b001900190
27035505699;0;210;8;00d200b400000000
27035506199;0;1d0;8;0612ff7800b40308
27035506699;0;150;8;1eb4271001a8021c
27035506731;0;91;8;060c0088014a0100
27035506780;0;d1;8;02fa000000000200
27035506830;0;111;8;649a965d00000000
27035506951;0;110;8;06d804b001900190
27035508951;0;110;8;06d804b001900190
27035510951;0;110;8;06d804b001900190
27035512948;0;110;8;06d804b001900190
27035514948;0;110;8;06d804b001900190
27035515200;0;190;8;000000150000000f
27035515700;0;210;8;00d200b400000000
27035516200;0;1d0;8;0612ff7800b40308
27035516700;0;150;8;1eaa271001a7021c
27035516732;0;91;8;060b0088014a0100
27035516781;0;d1;8;02fa000000000200
27035516831;0;111;8;649a966700000000
27035516948;0;110;8;06d804b001900190
27035518948;0;110;8;06d804b001900190
27035520948;0;110;8;06d804b001900190
27035522950;0;110;8;06d804b001900190
27035524950;0;110;8;06d804b001900190
27035525702;0;210;8;00d200b400000000
27035526202;0;1d0;8;0612ff7800b40308
27035526702;0;150;8;1ea0271001a7021c
27035526731;0;91;8;060b0089014b0100
27035526780;0;d1;8;02f9000000000200
27035526830;0;111;8;649a967100000000
27035526950;0;110;8;06d804b001900190
27035528950;0;110;8;06d804b001900190
27035530950;0;110;8;06d804b001900190
27035532951;0;110;8;06d804b001900190
27035534951;0;110;8;06d804b001900190
27035535699;0;210;8;00d200b400000000
27035536199;0;1d0;8;0612ff7800b40308
27035536699;0;150;8;1e96271001a6021c
27035536731;0;91;8;060b0088014b0100
27035536781;0;d1;8;02f8000000000200
27035536831;0;111;8;649a967b00000000
27035536951;0;110;8;06d804b001900190
27035538951;0;110;8;06d804b001900190
27035540951;0;110;8;06d804b001900190
27035542948;0;110;8;06d804b001900190
27035544952;0;110;8;06d804b001900190
27035545700;0;210;8;00d200b400000000
27035546200;0;1d0;8;0612ff7500b40308
27035546700;0;150;8;1e96271001a6021c
27035546732;0;91;8;060b0089014b0100
27035546781;0;d1;8;02f6000000000200
27035546831;0;111;8;649a968500000000
27035546952;0;110;8;06d804b001900190
27035548952;0;110;8;06d804b001900190
27035550952;0;110;8;06d804b001900190
27035552951;0;110;8;06d804b001900190
27035554951;0;110;8;06d804b001900190
27035555699;0;210;8;00d200b400000000
27035556199;0;1d0;8;0612ff7800b40308
27035556699;0;150;8;1e8c271001a6021c
27035556732;0;91;8;060b0089014b0100
27035556781;0;d1;8;02f5000000000200
27035556831;0;111;8;649a968f00000000
27035556951;0;110;8;06d804b001900190
27035558951;0;110;8;06d804b001900190
27035600951;0;110;8;06d804b001900190
27035602951;0;110;8;06d804b001900190
27035604951;0;110;8;06d804b001900190
27035605703;0;210;8;00d200b400000000
27035606203;0;1d0;8;0612ff7500b40308
27035606703;0;150;8;1e82271001a5021c
27035606732;0;91;8;060b0088014b0100
27035606781;0;d1;8;02f5000000000200
27035606831;0;111;8;649a969900000000
27035606951;0;110;8;06d804b001900190
27035608951;0;110;8;06d804b001900190
27035610951;0;110;8;06d804b001900190
27035612952;0;110;8;06d804b001900190
27035614952;0;110;8;06d804b001900190
27035615200;0;190;8;000000150000000f
27035615700;0;210;8;00d200b400000000
27035616200;0;1d0;8;0612ff7900b40308
27035616700;0;150;8;1e82271001a5021c
27035616732;0;91;8;060b0088014c0100
27035616781;0;d1;8;02f4000000000200
27035616831;0;111;8;649a96a300000000
27035616952;0;110;8;06d804b001900190
27035618952;0;110;8;06d804b001900190
27035620952;0;110;8;06d804b001900190
27035622953;0;110;8;06d804b001900190
27035624953;0;110;8;06d804b001900190
27035625701;0;210;8;00d200b400000000
27035626201;0;1d0;8;0611ff7500b40308
27035626701;0;150;8;1e78271001a5021c
27035626732;0;91;8;060b0088014c0100
27035626781;0;d1;8;02f4000000000200
27035626831;0;111;8;649a96ad00000000
27035626953;0;110;8;06d804b001900190
27035628953;0;110;8;06d804b001900190
27035630953;0;110;8;06d804b001900190
27035632950;0;110;8;06d804b001900190
27035634950;0;110;8;06d804b001900190
27035635702;0;210;8;00d200b400000000
27035636202;0;1d0;8;0611ff7900b40308
27035636702;0;150;8;1e6e271001a4021c
27035636732;0;91;8;060b0088014c0100
27035636781;0;d1;8;02f3000000000200
27035636831;0;111;8;649a96b700000000
27035636950;0;110;8;06d804b001900190
27035638950;0;110;8;06d804b001900190
27035640951;0;110;8;06d804b001900190
27035642951;0;110;8;06d804b001900190
27035644954;0;110;8;06d804b001900190
27035645702;0;210;8;00d200b400000000
27035646202;0;1d0;8;0611ff7800b40308
27035646702;0;150;8;1e6e271001a4021c
27035646732;0;91;8;060a0089014c0100
27035646781;0;d1;8;02f2000000000200
27035646831;0;111;8;649a96c100000000
27035646950;0;110;8;06d804b001900190
27035648954;0;110;8;06d804b001900190
27035650954;0;110;8;06d804b001900190
27035652954;0;110;8;06d804b001900190
27035654951;0;110;8;06d804b001900190
27035655703;0;210;8;00d200b400000000
27035656203;0;1d0;8;0611ff7900b40308
27035656703;0;150;8;1e64271001a4021c
27035656732;0;91;8;060a0088014d0100
27035656781;0;d1;8;02f2000000000200
27035656831;0;111;8;649a96cb00000000
27035656951;0;110;8;06d804b001900190
27035658951;0;110;8;06d804b001900190
27035700951;0;110;8;06d804b001900190
27035702951;0;110;8;06d804b001900190
27035704952;0;110;8;06d804b001900190
27035705704;0;210;8;00d200b400000000
27035706204;0;1d0;8;0611ff7700b40308
27035706704;0;150;8;1e5a271001a3021c
27035706733;0;91;8;060b0089014d0100
27035706782;0;d1;8;02f0000000000200
27035706832;0;111;8;649a96d500000000
27035706952;0;110;8;06d804b001900190
27035708952;0;110;8;06d804b001900190
27035710952;0;110;8;06d804b001900190
27035712952;0;110;8;06d804b001900190
27035714953;0;110;8;06d804b001900190
27035715201;0;190;8;000000150000000f
27035715701;0;210;8;00d200b400000000
27035716201;0;1d0;8;0611ff7800b40308
27035716701;0;150;8;1e50271001a3021c
27035716733;0;91;8;060a0089014d0100
27035716782;0;d1;8;02f0000000000200
27035716832;0;111;8;649a96df00000000
27035716953;0;110;8;06d804b001900190
27035718954;0;110;8;06d804b001900190
27035720954;0;110;8;06d804b001900190
27035722954;0;110;8;06d804b001900190
27035724955;0;110;8;06d804b001900190
27035725703;0;210;8;00d200b400000000
27035726203;0;1d0;8;0611ff7800b40308
27035726703;0;150;8;1e50271001a3021c
27035726733;0;91;8;060a0089014d0100
27035726782;0;d1;8;02ef000000000200
27035726832;0;111;8;649a96e900000000
27035726955;0;110;8;06d804b001900190
27035728955;0;110;8;06d804b001900190
27035730955;0;110;8;06d804b001900190
27035732955;0;110;8;06d804b001900190
27035734954;0;110;8;06d804b001900190
27035735702;0;210;8;00d200b400000000
27035736202;0;1d0;8;0611ff7900b40308
27035736702;0;150;8;1e46271001a2021c
27035736733;0;91;8;060a0088014d0100
27035736782;0;d1;8;02ef000000000200
27035736832;0;111;8;649a96f300000000
27035736954;0;110;8;06d804b001900190
27035738954;0;110;8;06d804b001900190
27035740954;0;110;8;06d804b001900190
27035742954;0;110;8;06d804b001900190
27035744955;0;110;8;06d804b001900190
27035745703;0;210;8;00d200b400000000
27035746203;0;1d0;8;0611ff7700b40308
27035746703;0;150;8;1e3c271001a1021c
27035746733;0;91;8;060a0088014e0100
27035746782;0;d1;8;02ee000000000200
27035746832;0;111;8;649a96fd00000000
27035746955;0;110;8;06d804b001900190
27035748955;0;110;8;06d804b001900190
27035750955;0;110;8;06d804b001900190
27035752955;0;110;8;06d804b001900190
27035754952;0;110;8;06d804b001900190
27035755704;0;210;8;00d200b400000000
27035756204;0;1d0;8;0611ff7800b40308
27035756705;0;150;8;1e3c271001a1021c
27035756733;0;91;8;060a0088014e0100
27035756782;0;d1;8;02ec000000000200
27035756832;0;111;8;649a970700000000
27035756953;0;110;8;06d804b001900190
27035758953;0;110;8;06d804b001900190
27035800953;0;110;8;06d804b001900190
27035802953;0;110;8;06d804b001900190
27035804953;0;110;8;06d804b001900190
27035805706;0;210;8;00d200b400000000
27035806206;0;1d0;8;0611ff7700b40308
27035806706;0;150;8;1e32271001a1021c
27035806733;0;91;8;060a0089014e0100
27035806782;0;d1;8;02ec000000000200
27035806832;0;111;8;649a971100000000
27035806954;0;110;8;06d804b001900190
27035808954;0;110;8;06d804b001900190
27035810954;0;110;8;06d804b001900190
27035812954;0;110;8;06d804b001900190
27035814954;0;110;8;06d804b001900190
27035815203;0;190;8;000000150000000f
27035815703;0;210;8;00d200b400000000
27035816203;0;1d0;8;0611ff7500b40308
27035816703;0;150;8;1e28271001a0021c
27035816733;0;91;8;060a0088014e0100
27035816782;0;d1;8;02ea000000000200
27035816832;0;111;8;649a971b00000000
27035816955;0;110;8;06d804b001900190
27035818955;0;110;8;06d804b001900190
27035820955;0;110;8;06d804b001900190
27035822955;0;110;8;06d804b001900190
27035824955;0;110;8;06d804b001900190
27035825704;0;210;8;00d200b400000000
27035826204;0;1d0;8;0611ff7600b40308
27035826704;0;150;8;1e28271001a0021c
27035826733;0;91;8;060a0089014e0100
27035826783;0;d1;8;02ea000000000200
27035826833;0;111;8;649a972500000000
27035826956;0;110;8;06d804b001900190
27035828956;0;110;8;06d804b001900190
27035830952;0;110;8;06d804b001900190
27035832956;0;110;8;06d804b001900190
27035834957;0;110;8;06d804b001900190
27035835704;0;210;8;00d200b400000000
27035836204;0;1d0;8;0611ff7900b40308
27035836704;0;150;8;1e1e271001a0021c
27035836734;0;91;8;060a0089014f0100
27035836783;0;d1;8;02e9000000000200
27035836833;0;111;8;649a972f00000000
27035836956;0;110;8;06d804b001900190
27035838956;0;110;8;06d804b001900190
27035840956;0;110;8;06d804b001900190
27035842956;0;110;8;06d804b001900190
27035844956;0;110;8;06d804b001900190
27035845705;0;210;8;00d200b400000000
27035846205;0;1d0;8;0610ff7700b40308
27035846705;0;150;8;1e142710019f021c
27035846734;0;91;8;060a0089014f0100
27035846783;0;d1;8;02e9000000000200
27035846833;0;111;8;649a973900000000
27035846957;0;110;8;06d804b001900190
27035848957;0;110;8;06d804b001900190
27035850957;0;110;8;06d804b001900190
27035852957;0;110;8;06d804b001900190
27035854957;0;110;8;06d804b001900190
27035855705;0;210;8;00d200b400000000
27035856206;0;1d0;8;0611ff7700b40308
27035856706;0;150;8;1e0a2710019f021c
27035856734;0;91;8;060a0088014f0100
27035856783;0;d1;8;02e8000000000200
27035856833;0;111;8;649a974300000000
27035856954;0;110;8;06d804b001900190
27035858954;0;110;8;06d804b001900190
27035900954;0;110;8;06d804b001900190
27035902954;0;110;8;06d804b001900190
27035904954;0;110;8;06d804b001900190
27035905706;0;210;8;00d200b400000000
27035906207;0;1d0;8;0610ff7600b40308
27035906707;0;150;8;1e0a2710019f021c
27035906734;0;91;8;06090089014f0100
27035906783;0;d1;8;02e7000000000200
27035906833;0;111;8;649a974d00000000
